date,store_id,sku_id,day_of_week,holiday_flag,promo_flag,cat_Beverages,cat_Dairy,cat_Grocery,cat_HomeCare,cat_PersonalCare,cat_Snacks,is_weekend,starting_inventory,avg_28d_demand,forecast_units,lost_sales_units,stockout_flag,ROP,safety_stock,lead_time_days,ROQ,projected_inventory_with_repl,order_placed,arrival_qty,lost_sales_repl,stockout_flag_now,category,price,cost
2025-02-26,ST002,SKU0031,2,0,1,1,0,0,0,0,0,False,0.0,7.25,4.840474192474193,4.840474192474193,True,49.329532261456194,17.628836556677008,4.439655172413793,49.32953226145621,36.47436966269392,0,0.0,0.0,False,Beverages,172.84,139.93
2025-02-27,ST002,SKU0031,3,0,0,1,0,0,0,0,0,False,0.0,7.25,7.0766241923844655,7.0766241923844655,True,49.329532261456194,17.628836556677008,4.439655172413793,49.32953226145621,29.397745470309452,0,0.0,0.0,False,Beverages,172.84,139.93
2025-02-28,ST002,SKU0031,4,0,1,1,0,0,0,0,0,False,0.0,7.25,11.031427849927852,11.031427849927852,True,49.329532261456194,17.628836556677008,4.439655172413793,49.32953226145621,67.69584988183782,0,49.32953226145621,0.0,False,Beverages,172.84,139.93
2025-02-01,ST002,SKU0032,5,0,1,0,0,0,0,0,1,True,0.0,6.464285714285714,11.110557359307359,11.110557359307359,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,0.0,1,0.0,11.110557359307359,True,Snacks,254.5,152.61
2025-02-02,ST002,SKU0032,6,1,0,0,0,0,0,0,1,True,0.0,6.464285714285714,8.55018211068211,8.55018211068211,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,0.0,0,0.0,8.55018211068211,True,Snacks,254.5,152.61
2025-02-03,ST002,SKU0032,0,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,6.134177574053484,6.134177574053484,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,0.0,0,0.0,6.134177574053484,True,Snacks,254.5,152.61
2025-02-04,ST002,SKU0032,1,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,5.830875260963194,5.830875260963194,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,0.0,0,0.0,5.830875260963194,True,Snacks,254.5,152.61
2025-02-05,ST002,SKU0032,2,0,1,0,0,0,0,0,1,False,0.0,6.464285714285714,9.119682539682538,9.119682539682538,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,40.200871206629685,1,49.32055374631222,0.0,False,Snacks,254.5,152.61
2025-02-06,ST002,SKU0032,3,0,1,0,0,0,0,0,1,False,0.0,6.464285714285714,8.949753080253084,8.949753080253084,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,31.251118126376603,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-07,ST002,SKU0032,4,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,6.740949206329971,6.740949206329971,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,24.51016892004663,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-08,ST002,SKU0032,5,0,1,0,0,0,0,0,1,True,0.0,6.464285714285714,11.110557359307359,11.110557359307359,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,13.399611560739272,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-09,ST002,SKU0032,6,1,1,0,0,0,0,0,1,True,0.0,6.464285714285714,7.9639999999999995,7.9639999999999995,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,54.756165307051496,0,49.32055374631222,0.0,False,Snacks,254.5,152.61
2025-02-10,ST002,SKU0032,0,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,6.134177574053484,6.134177574053484,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,48.621987732998015,1,0.0,0.0,False,Snacks,254.5,152.61
2025-02-11,ST002,SKU0032,1,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,5.830875260963194,5.830875260963194,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,42.79111247203482,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-12,ST002,SKU0032,2,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,6.413293126080914,6.413293126080914,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,36.3778193459539,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-13,ST002,SKU0032,3,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,5.73178755534631,5.73178755534631,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,30.646031790607594,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-14,ST002,SKU0032,4,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,6.740949206329971,6.740949206329971,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,73.22563633058984,0,49.32055374631222,0.0,False,Snacks,254.5,152.61
2025-02-15,ST002,SKU0032,5,0,0,0,0,0,0,0,1,True,0.0,6.464285714285714,6.016941648298717,6.016941648298717,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,67.20869468229112,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-16,ST002,SKU0032,6,1,1,0,0,0,0,0,1,True,0.0,6.464285714285714,7.9639999999999995,7.9639999999999995,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,59.244694682291126,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-17,ST002,SKU0032,0,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,6.134177574053484,6.134177574053484,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,53.110517108237644,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-18,ST002,SKU0032,1,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,5.830875260963194,5.830875260963194,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,47.27964184727445,1,0.0,0.0,False,Snacks,254.5,152.61
2025-02-19,ST002,SKU0032,2,0,1,0,0,0,0,0,1,False,0.0,6.464285714285714,9.119682539682538,9.119682539682538,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,38.15995930759191,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-20,ST002,SKU0032,3,0,1,0,0,0,0,0,1,False,0.0,6.464285714285714,8.949753080253084,8.949753080253084,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,29.21020622733883,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-21,ST002,SKU0032,4,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,6.740949206329971,6.740949206329971,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,22.469257021008858,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-22,ST002,SKU0032,5,0,1,0,0,0,0,0,1,True,0.0,6.464285714285714,11.110557359307359,11.110557359307359,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,60.67925340801373,0,49.32055374631222,0.0,False,Snacks,254.5,152.61
2025-02-23,ST002,SKU0032,6,1,0,0,0,0,0,0,1,True,0.0,6.464285714285714,8.55018211068211,8.55018211068211,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,52.12907129733162,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-24,ST002,SKU0032,0,0,1,0,0,0,0,0,1,False,0.0,6.464285714285714,4.6262857142857134,4.6262857142857134,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,47.502785583045906,1,0.0,0.0,False,Snacks,254.5,152.61
2025-02-25,ST002,SKU0032,1,0,1,0,0,0,0,0,1,False,0.0,6.464285714285714,6.325498917748916,6.325498917748916,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,41.17728666529699,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-26,ST002,SKU0032,2,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,6.413293126080914,6.413293126080914,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,34.763993539216074,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-27,ST002,SKU0032,3,0,0,0,0,0,0,0,1,False,0.0,6.464285714285714,5.73178755534631,5.73178755534631,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,29.032205983869765,0,0.0,0.0,False,Snacks,254.5,152.61
2025-02-28,ST002,SKU0032,4,0,1,0,0,0,0,0,1,False,0.0,6.464285714285714,6.402648289618879,6.402648289618879,True,49.32055374631221,15.906306922355776,4.439655172413793,49.32055374631222,71.9501114405631,0,49.32055374631222,0.0,False,Snacks,254.5,152.61
2025-02-01,ST002,SKU0033,5,0,0,0,0,1,0,0,0,True,0.0,11.357142857142858,13.340824815663087,13.340824815663087,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,0.0,1,0.0,13.340824815663087,True,Grocery,226.2,174.2
2025-02-02,ST002,SKU0033,6,1,0,0,0,1,0,0,0,True,0.0,11.357142857142858,19.08614912280702,19.08614912280702,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,0.0,0,0.0,19.08614912280702,True,Grocery,226.2,174.2
2025-02-03,ST002,SKU0033,0,0,0,0,0,1,0,0,0,False,0.0,11.357142857142858,9.056392430953629,9.056392430953629,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,0.0,0,0.0,9.056392430953629,True,Grocery,226.2,174.2
2025-02-04,ST002,SKU0033,1,0,0,0,0,1,0,0,0,False,0.0,11.357142857142858,9.562703247999213,9.562703247999213,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,0.0,0,0.0,9.562703247999213,True,Grocery,226.2,174.2
2025-02-05,ST002,SKU0033,2,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,15.051379509379506,15.051379509379506,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,67.77364243389349,1,82.82502194327299,0.0,False,Grocery,226.2,174.2
2025-02-06,ST002,SKU0033,3,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,13.627278860028866,13.627278860028866,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,54.14636357386462,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-07,ST002,SKU0033,4,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,14.264710317460324,14.264710317460324,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,39.88165325640429,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-08,ST002,SKU0033,5,0,1,0,0,1,0,0,0,True,0.0,11.357142857142858,17.780309107559106,17.780309107559106,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,22.101344148845186,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-09,ST002,SKU0033,6,1,0,0,0,1,0,0,0,True,0.0,11.357142857142858,19.08614912280702,19.08614912280702,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,85.84021696931116,0,82.82502194327299,0.0,False,Grocery,226.2,174.2
2025-02-10,ST002,SKU0033,0,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,16.2524797979798,16.2524797979798,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,69.58773717133136,1,0.0,0.0,False,Grocery,226.2,174.2
2025-02-11,ST002,SKU0033,1,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,6.954594988344988,6.954594988344988,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,62.63314218298637,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-12,ST002,SKU0033,2,0,0,0,0,1,0,0,0,False,0.0,11.357142857142858,12.46650011941756,12.46650011941756,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,50.16664206356881,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-13,ST002,SKU0033,3,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,13.627278860028866,13.627278860028866,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,36.53936320353994,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-14,ST002,SKU0033,4,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,14.264710317460324,14.264710317460324,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,105.09967482935261,0,82.82502194327299,0.0,False,Grocery,226.2,174.2
2025-02-15,ST002,SKU0033,5,0,0,0,0,1,0,0,0,True,0.0,11.357142857142858,13.340824815663087,13.340824815663087,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,91.75885001368952,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-16,ST002,SKU0033,6,1,1,0,0,1,0,0,0,True,0.0,11.357142857142858,11.380047619047621,11.380047619047621,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,80.37880239464191,1,0.0,0.0,False,Grocery,226.2,174.2
2025-02-17,ST002,SKU0033,0,0,0,0,0,1,0,0,0,False,0.0,11.357142857142858,9.056392430953629,9.056392430953629,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,71.32240996368827,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-18,ST002,SKU0033,1,0,0,0,0,1,0,0,0,False,0.0,11.357142857142858,9.562703247999213,9.562703247999213,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,61.75970671568906,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-19,ST002,SKU0033,2,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,15.051379509379506,15.051379509379506,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,46.708327206309555,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-20,ST002,SKU0033,3,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,13.627278860028866,13.627278860028866,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,115.90607028955367,0,82.82502194327299,0.0,False,Grocery,226.2,174.2
2025-02-21,ST002,SKU0033,4,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,14.264710317460324,14.264710317460324,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,101.64135997209334,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-22,ST002,SKU0033,5,0,0,0,0,1,0,0,0,True,0.0,11.357142857142858,13.340824815663087,13.340824815663087,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,88.30053515643026,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-23,ST002,SKU0033,6,1,0,0,0,1,0,0,0,True,0.0,11.357142857142858,19.08614912280702,19.08614912280702,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,69.21438603362324,1,0.0,0.0,False,Grocery,226.2,174.2
2025-02-24,ST002,SKU0033,0,0,0,0,0,1,0,0,0,False,0.0,11.357142857142858,9.056392430953629,9.056392430953629,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,60.15799360266961,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-25,ST002,SKU0033,1,0,0,0,0,1,0,0,0,False,0.0,11.357142857142858,9.562703247999213,9.562703247999213,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,50.5952903546704,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-26,ST002,SKU0033,2,0,1,0,0,1,0,0,0,False,0.0,11.357142857142858,15.051379509379506,15.051379509379506,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,35.54391084529089,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-27,ST002,SKU0033,3,0,0,0,0,1,0,0,0,False,0.0,11.357142857142858,10.793823156178126,10.793823156178126,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,107.57510963238576,0,82.82502194327299,0.0,False,Grocery,226.2,174.2
2025-02-28,ST002,SKU0033,4,0,0,0,0,1,0,0,0,False,0.0,11.357142857142858,11.856949131595421,11.856949131595421,True,82.82502194327296,27.679831380659543,4.439655172413793,82.82502194327299,95.71816050079033,0,0.0,0.0,False,Grocery,226.2,174.2
2025-02-01,ST002,SKU0034,5,0,0,0,0,0,0,1,0,True,0.0,3.5,3.826134397393093,3.826134397393093,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,0.0,1,0.0,3.826134397393093,True,PersonalCare,185.14,141.92
2025-02-02,ST002,SKU0034,6,1,1,0,0,0,0,1,0,True,0.0,3.5,3.2478214285714277,3.2478214285714277,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,0.0,0,0.0,3.2478214285714277,True,PersonalCare,185.14,141.92
2025-02-03,ST002,SKU0034,0,0,1,0,0,0,0,1,0,False,0.0,3.5,2.7007536865009776,2.7007536865009776,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,0.0,0,0.0,2.7007536865009776,True,PersonalCare,185.14,141.92
2025-02-04,ST002,SKU0034,1,0,0,0,0,0,0,1,0,False,0.0,3.5,2.946104448230122,2.946104448230122,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,0.0,0,0.0,2.946104448230122,True,PersonalCare,185.14,141.92
2025-02-05,ST002,SKU0034,2,0,0,0,0,0,0,1,0,False,0.0,3.5,3.442866423327357,3.442866423327357,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,18.842626197937122,1,22.285492621264478,0.0,False,PersonalCare,185.14,141.92
2025-02-06,ST002,SKU0034,3,0,1,0,0,0,0,1,0,False,0.0,3.5,3.6694658976304333,3.6694658976304333,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,15.173160300306689,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-07,ST002,SKU0034,4,0,1,0,0,0,0,1,0,False,0.0,3.5,3.8064375877820145,3.8064375877820145,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,11.366722712524675,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-08,ST002,SKU0034,5,0,1,0,0,0,0,1,0,True,0.0,3.5,5.044597839409301,5.044597839409301,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,6.322124873115374,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-09,ST002,SKU0034,6,1,1,0,0,0,0,1,0,True,0.0,3.5,3.2478214285714277,3.2478214285714277,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,25.359796065808425,0,22.285492621264478,0.0,False,PersonalCare,185.14,141.92
2025-02-10,ST002,SKU0034,0,0,1,0,0,0,0,1,0,False,0.0,3.5,2.7007536865009776,2.7007536865009776,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,22.659042379307447,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-11,ST002,SKU0034,1,0,0,0,0,0,0,1,0,False,0.0,3.5,2.946104448230122,2.946104448230122,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,19.712937931077324,1,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-12,ST002,SKU0034,2,0,0,0,0,0,0,1,0,False,0.0,3.5,3.442866423327357,3.442866423327357,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,16.270071507749968,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-13,ST002,SKU0034,3,0,0,0,0,0,0,1,0,False,0.0,3.5,3.288707011324542,3.288707011324542,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,12.981364496425426,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-14,ST002,SKU0034,4,0,0,0,0,0,0,1,0,False,0.0,3.5,3.3264319638453084,3.3264319638453084,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,9.654932532580117,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-15,ST002,SKU0034,5,0,0,0,0,0,0,1,0,True,0.0,3.5,3.826134397393093,3.826134397393093,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,28.1142907564515,0,22.285492621264478,0.0,False,PersonalCare,185.14,141.92
2025-02-16,ST002,SKU0034,6,1,1,0,0,0,0,1,0,True,0.0,3.5,3.2478214285714277,3.2478214285714277,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,24.866469327880072,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-17,ST002,SKU0034,0,0,0,0,0,0,0,1,0,False,0.0,3.5,2.8866712204605487,2.8866712204605487,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,21.979798107419523,1,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-18,ST002,SKU0034,1,0,0,0,0,0,0,1,0,False,0.0,3.5,2.946104448230122,2.946104448230122,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,19.0336936591894,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-19,ST002,SKU0034,2,0,1,0,0,0,0,1,0,False,0.0,3.5,4.440516469641469,4.440516469641469,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,14.59317718954793,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-20,ST002,SKU0034,3,0,0,0,0,0,0,1,0,False,0.0,3.5,3.288707011324542,3.288707011324542,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,11.304470178223388,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-21,ST002,SKU0034,4,0,0,0,0,0,0,1,0,False,0.0,3.5,3.3264319638453084,3.3264319638453084,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,30.263530835642555,0,22.285492621264478,0.0,False,PersonalCare,185.14,141.92
2025-02-22,ST002,SKU0034,5,0,1,0,0,0,0,1,0,True,0.0,3.5,5.044597839409301,5.044597839409301,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,25.218932996233256,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-23,ST002,SKU0034,6,1,0,0,0,0,0,1,0,True,0.0,3.5,4.276042803687538,4.276042803687538,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,20.94289019254572,1,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-24,ST002,SKU0034,0,0,0,0,0,0,0,1,0,False,0.0,3.5,2.8866712204605487,2.8866712204605487,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,18.05621897208517,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-25,ST002,SKU0034,1,0,0,0,0,0,0,1,0,False,0.0,3.5,2.946104448230122,2.946104448230122,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,15.110114523855048,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-26,ST002,SKU0034,2,0,1,0,0,0,0,1,0,False,0.0,3.5,4.440516469641469,4.440516469641469,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,10.669598054213578,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-27,ST002,SKU0034,3,0,0,0,0,0,0,1,0,False,0.0,3.5,3.288707011324542,3.288707011324542,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,29.666383664153514,0,22.285492621264478,0.0,False,PersonalCare,185.14,141.92
2025-02-28,ST002,SKU0034,4,0,0,0,0,0,0,1,0,False,0.0,3.5,3.3264319638453084,3.3264319638453084,True,22.285492621264478,8.187640231669796,4.439655172413793,22.285492621264478,26.339951700308205,0,0.0,0.0,False,PersonalCare,185.14,141.92
2025-02-01,ST002,SKU0035,5,0,1,0,0,0,1,0,0,True,0.0,2.7142857142857144,3.6263722678225165,3.6263722678225165,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,0.0,1,0.0,3.6263722678225165,True,HomeCare,185.05,104.11
2025-02-02,ST002,SKU0035,6,1,0,0,0,0,1,0,0,True,0.0,2.7142857142857144,4.889297188922188,4.889297188922188,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,0.0,0,0.0,4.889297188922188,True,HomeCare,185.05,104.11
2025-02-03,ST002,SKU0035,0,0,1,0,0,0,1,0,0,False,0.0,2.7142857142857144,4.528692291368763,4.528692291368763,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,0.0,0,0.0,4.528692291368763,True,HomeCare,185.05,104.11
2025-02-04,ST002,SKU0035,1,0,1,0,0,0,1,0,0,False,0.0,2.7142857142857144,3.5756867136583814,3.5756867136583814,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,0.0,0,0.0,3.5756867136583814,True,HomeCare,185.05,104.11
2025-02-05,ST002,SKU0035,2,0,0,0,0,0,1,0,0,False,0.0,2.7142857142857144,2.502988098907714,2.502988098907714,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,0.0,0,0.0,2.502988098907714,True,HomeCare,185.05,104.11
2025-02-06,ST002,SKU0035,3,0,0,0,0,0,1,0,0,False,0.0,2.7142857142857144,2.7507544823123053,2.7507544823123053,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,17.06625022904334,1,19.817004711355647,0.0,False,HomeCare,185.05,104.11
2025-02-07,ST002,SKU0035,4,0,0,0,0,0,1,0,0,False,0.0,2.7142857142857144,2.3943493705344903,2.3943493705344903,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,14.67190085850885,0,0.0,0.0,False,HomeCare,185.05,104.11
2025-02-08,ST002,SKU0035,5,0,0,0,0,0,1,0,0,True,0.0,2.7142857142857144,3.5298282448173888,3.5298282448173888,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,11.142072613691461,0,0.0,0.0,False,HomeCare,185.05,104.11
2025-02-09,ST002,SKU0035,6,1,0,0,0,0,1,0,0,True,0.0,2.7142857142857144,4.889297188922188,4.889297188922188,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,6.252775424769273,0,0.0,0.0,False,HomeCare,185.05,104.11
2025-02-10,ST002,SKU0035,0,0,0,0,0,0,1,0,0,False,0.0,2.7142857142857144,2.338972864543201,2.338972864543201,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,3.9138025602260718,0,0.0,0.0,False,HomeCare,185.05,104.11
2025-02-11,ST002,SKU0035,1,0,0,0,0,0,1,0,0,False,0.0,2.7142857142857144,2.6747362636128797,2.6747362636128797,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,21.05607100796884,1,19.817004711355647,0.0,False,HomeCare,185.05,104.11
2025-02-12,ST002,SKU0035,2,0,0,0,0,0,1,0,0,False,0.0,2.7142857142857144,2.502988098907714,2.502988098907714,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,18.553082909061125,0,0.0,0.0,False,HomeCare,185.05,104.11
2025-02-13,ST002,SKU0035,3,0,1,0,0,0,1,0,0,False,0.0,2.7142857142857144,3.8564907606079033,3.8564907606079033,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,14.696592148453222,0,0.0,0.0,False,HomeCare,185.05,104.11
2025-02-14,ST002,SKU0035,4,0,1,0,0,0,1,0,0,False,0.0,2.7142857142857144,2.902976687584374,2.902976687584374,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,11.793615460868848,0,0.0,0.0,False,HomeCare,185.05,104.11
2025-02-15,ST002,SKU0035,5,0,1,0,0,0,1,0,0,True,0.0,2.7142857142857144,3.6263722678225165,3.6263722678225165,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,8.167243193046332,0,0.0,0.0,False,HomeCare,185.05,104.11
2025-02-16,ST002,SKU0035,6,1,1,0,0,0,1,0,0,True,0.0,2.7142857142857144,4.360689033189034,4.360689033189034,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,23.623558871212946,0,19.817004711355647,0.0,False,HomeCare,185.05,104.11
2025-02-17,ST002,SKU0035,0,0,1,0,0,0,1,0,0,False,0.0,2.7142857142857144,4.528692291368763,4.528692291368763,True,21.389902473001136,7.354814753702892,5.0,19.817004711355647,19.094866579844183,1,0.0,0.0,False,HomeCare,185.05,104.11
